,Unnamed: 0,Unnamed: 0.1,Drug,Chemical Structure,Adverse Effect / Toxicity,Species,Dose,Dose Type,Route,Source,Source Link,Year
258,424,1423,Nandrolone Phenpropionate,CC12CCC3C4=C(CCC3C1CCC2OC(=O)CCC1=CC=CC=C1)CC(=O)CC4,Liver disorder,Rat,-1.0791812460476249,Repeated,Subcutaneous,"Reference from PharmaPendium Published Toxicity: Steroids 18,731,1971   ---   DOI:10.1016/0039-128X(71)90032-8   ISSN:0039-128X   JOURNAL:Steroids   PAGES:731   VOLUME:18",http://dx.doi.org/10.1016/0039-128X(71)90032-8,1971.0
259,425,1424,Naratriptan Hydrochloride,CNS(=O)(=O)CCC1=CC=C2NC=C(C3CCN(C)CC3)C2=C1,Liver disorder,Rat,-2.531478917042255,Repeated,Oral,"FDA approval package document: Pharmacology Review 020763, page:26 PDF 1371k",https://www.pharmapendium.com/browse/fda/Naratriptan Hydrochloride/d3a5f3783b4ce1847618be65e184eca3?reference=26,1997.0
260,426,1426,Natamycin,CC1C/C=C/C=C/C=C/C=C/C(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)CC3OC3=CCC(=O)O1)CC(O)C2C(=O)O,Liver disorder,Rat,-0.7781512503836436,Repeated,Oral,Reference from PharmaPendium Published Toxicity: E-369860672   ---   DOI:10.1016/j.fct.2013.08.075   ISSN:0278-6915   JOURNAL:Food and Chemical Toxicology   PAGES:281   VOLUME:62,http://dx.doi.org/10.1016/j.fct.2013.08.075,2013.0
261,427,1427,Nateglinide,CC(C)C1CCC(C(=O)NC(CC2=CC=CC=C2)C(=O)O)CC1,Liver disorder,Rat,-2.423245873936808,Repeated,Oral,"FDA approval package document: Pharmacology Review 021204/S-000 Part 01, page:38 PDF 1737k",https://www.pharmapendium.com/browse/fda/Nateglinide/5182d7a62b279a505cac90073f473f47?reference=38,2000.0
262,429,1431,Nedocromil Sodium,CCCC1=C2C(=CC3=C1OC(C(=O)O)=CC3=O)C(=O)C=C(C(=O)O)N2CC,Liver disorder,Rat,-1.5563025007672873,Repeated,Inhalation,"FDA approval package document: Approval Package 019660/S-003, S-010, S-015 Part 18, page:9 PDF 7412k",https://www.pharmapendium.com/browse/fda/Nedocromil Sodium/9a4a5dc434602f78451d3ed808584018?reference=9,1993.0
263,431,1433,Nelfinavir Mesylate,CC1=C(O)C=CC=C1C(=O)NC(CSC1=CC=CC=C1)C(O)CN1CC2CCCCC2CC1C(=O)NC(C)(C)C,Liver disorder,Rat,-3.0256130404386536,Repeated,Oral,"Reference from PharmaPendium Published Toxicity: Human & Experimental Toxicology 24,643,2005   ---   DOI:10.1191/0960327105ht568oa   JOURNAL:Human and Experimental Toxicology   PAGES:643   VOLUME:24",http://dx.doi.org/10.1191/0960327105ht568oa,2005.0
264,432,1437,Nepafenac,NC(=O)CC1=CC=CC(C(=O)C2=CC=CC=C2)=C1N,Liver disorder,Rat,-1.1760912590556811,Repeated,Oral,"FDA approval package document: Pharmacology Review 021862/S-000, page:64 PDF 5867k",https://www.pharmapendium.com/browse/fda/Nepafenac/d2d477d96712312b2808b94aae3b0c0d?reference=64,2005.0
265,433,1440,Netarsudil Dimesylate,CC1=CC(C)=C(C(=O)OCC2=CC=C(C(CN)C(=O)NC3=CC=C4C=NC=CC4=C3)C=C2)C=C1,Liver disorder,Rat,-0.3010299956639812,Repeated,Intravenous,"FDA approval package document: Pharmacology Review 208254/S-000, page:67 PDF 12472k",https://www.pharmapendium.com/browse/fda/Netarsudil Dimesylate/3e18fe0da382d2aa093aa945b7f3774c?reference=67,2016.0
266,434,1442,Nevirapine,CC1=CC=NC2=C1NC(=O)C1=C(N=CC=C1)N2C1CC1,Liver disorder,Rat,-1.235528446907549,Repeated,Intragastric,Reference from PharmaPendium Published Toxicity: 365295535   ---   DOI:10.1177/0960327111424304   ISSN:0960-3271   JOURNAL:Human and Experimental Toxicology   PAGES:676   VOLUME:31,http://dx.doi.org/10.1177/0960327111424304,2012.0
267,435,1448,Niacin,O=C(O)C1=CC=CN=C1,Liver disorder,Mouse,-1.1760912590556811,Repeated,Oral,Reference from PharmaPendium Published Toxicity: 2005983045   ---   DOI:10.1016/j.bbalip.2020.158731   ISSN:1388-1981   JOURNAL:Biochimica et Biophysica Acta - Molecular and Cell Biology of Lipids   PAGES:158731   VOLUME:1865,http://dx.doi.org/10.1016/j.bbalip.2020.158731,2020.0
268,436,1449,Nicardipine Hydrochloride,COC(=O)C1=C(C)N=C(C)C(C(=O)OCCN(C)CC2=CC=CC=C2)C1C1=CC([N+](=O)[O-])=CC=C1,Liver disorder,Rat,-1.608793373986931,Repeated,Oral,"FDA approval package document: Approval Package 019488 Part 05, page:46 PDF 4805k",https://www.pharmapendium.com/browse/fda/Nicardipine Hydrochloride/dbacf098f277f16a297064e8da59d2db?reference=46,1988.0
269,437,1458,Nicotine,CN1CCCC1C1=CC=CN=C1,Liver disorder,Rat,-1.3925616800980352,Repeated,Oral,Reference from PharmaPendium Published Toxicity: 50964942   ---   DOI:10.1016/j.etp.2010.05.013   ISSN:0940-2993   JOURNAL:Experimental and Toxicologic Pathology   PAGES:15   VOLUME:64,http://dx.doi.org/10.1016/j.etp.2010.05.013,2012.0
270,438,1472,Nifedipine,COC(=O)C1=C(C)N=C(C)C(C(=O)OC)C1C1=CC=CC=C1[N+](=O)[O-],Liver disorder,Mouse,-1.1760912590556811,Repeated,Oral,Reference from PharmaPendium Published Toxicity: 600225479   ---   ISSN:0976-044X   JOURNAL:International Journal of Pharmaceutical Sciences Review and Research   PAGES:210   VOLUME:28,,2014.0
271,439,1473,Nifurtimox,CC1CS(=O)(=O)CCN1/N=C/C1=CC=C([N+](=O)[O-])O1,Liver disorder,Rat,-1.3979400086720375,Repeated,Oral,"FDA approval package document: Approval Package 213464/S-000 Part 03, page:3 PDF 560k",https://www.pharmapendium.com/browse/fda/Nifurtimox/16aef1b3829fd18b40e97ebbbb856c36?reference=3,2020.0
272,442,1476,Nimodipine,COCCOC(=O)C1=C(C)N=C(C)C(C(=O)OC(C)C)C1C1=CC([N+](=O)[O-])=CC=C1,Liver disorder,Mouse,-0.7781512503836436,Repeated,Oral,"FDA approval package document: Approval Package 018869/S-005, S-001 Part 04, page:29 PDF 9930k",https://www.pharmapendium.com/browse/fda/Nimodipine/db8c2510709852928c53687ef6cde03e?reference=29,1988.0
273,443,1478,Nintedanib Esylate,COC(=O)C1=CC2=C(C=C1)C(C(=NC1=CC=C(N(C)C(=O)CN3CCN(C)CC3)C=C1)C1=CC=CC=C1)=C(O)N2,Liver disorder,Mouse,-1.5593080109070123,Repeated,Oral,"EMA approval document: Assessment Report EMA/CHMP/726072/2014; EMEA/H/C/002569/0000, page:30 PDF 4338k",https://www.pharmapendium.com/browse/ema/Nintedanib Esylate/4d2bdecfb76188888c3a745b6ec6b8c5?reference=30,2014.0
274,444,1486,Nisoldipine,COC(=O)C1=C(C)N=C(C)C(C(=O)OCC(C)C)C1C1=CC=CC=C1[N+](=O)[O-],Liver disorder,Mouse,-0.6020599913279624,Repeated,Oral,"FDA approval package document: Pharmacology Review 020356 Part 01, page:69 PDF 3859k",https://www.pharmapendium.com/browse/fda/Nisoldipine/2644cfb5247cc1efed4e06560f614b15?reference=69,1994.0
275,445,1487,Nitazoxanide,CC(=O)OC1=CC=CC=C1C(=O)NC1=NC=C([N+](=O)[O-])S1,Liver disorder,Rat,-3.380211241711606,Repeated,Oral,"FDA approval package document: Pharmacology Review 021818/S-000; 021498/S-003, page:48 PDF 4554k",https://www.pharmapendium.com/browse/fda/Nitazoxanide/1689c2def7a3ad1b1589196c3300e3d4?reference=48,2005.0
276,447,1491,Nitric Oxide,[N]=O,Liver disorder,Rat,-0.8450980400142568,Repeated,Inhalation,"Reference from PharmaPendium Published Toxicity: Gigiena Truda i Professional'nye Zabolevaniya 19(4),52,1975   ---   JOURNAL:Gigiena Truda i Professional'nye Zabolevaniya   PAGES:52   VOLUME:19",,1975.0
277,448,1492,Nitroglycerin,O=[N+]([O-])OCC(CO[N+](=O)[O-])O[N+](=O)[O-],Liver disorder,Rat,-2.5599066250361124,Repeated,Oral,"FDA approval package document: Pharmacology Review 021359/S-000, page:32 PDF 8968k",https://www.pharmapendium.com/browse/fda/Nitroglycerin/bf82c8bde9897de9094f6c6a1715d523?reference=32,2010.0
278,450,1494,Nystatin,CC1/C=C/C=C/CC/C=C/C=C/C=C/C=C/C(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)C(O)CCC(O)CC(O)CC(O)CC(=O)OC(C)C(C)C1O)CC(O)C2C(=O)O,Liver disorder,Rat,-0.9420080530223132,Repeated,Intravenous,Reference from PharmaPendium Published Toxicity: nystatin421   ---   DOI:10.1093/toxsci/53.2.421   JOURNAL:Toxicological Sciences   PAGES:421   VOLUME:53,http://dx.doi.org/10.1093/toxsci/53.2.421,2000.0
279,451,1498,Obeticholic Acid,CCC1C(O)C2C3CCC(C(C)CCC(=O)O)C3(C)CCC2C2(C)CCC(O)CC12,Liver disorder,Mouse,-1.9030899869919435,Repeated,Oral,"FDA approval package document: Pharmacology Review 207999/S-000 Part 03, page:21 PDF 13571k",https://www.pharmapendium.com/browse/fda/Obeticholic Acid/a2a2a577ec5b639dc211430b2c08567e?reference=21,2016.0
280,452,1504,Octreotide Acetate,CC(O)C(CO)NC(=O)C1CSSCC(NC(=O)C(N)CC2=CC=CC=C2)C(=O)NC(CC2=CC=CC=C2)C(=O)NC(CC2=CNC3=C2C=CC=C3)C(=O)NC(CCCCN)C(=O)NC(C(C)O)C(=O)N1,Liver disorder,Rat,-0.6368220975871743,Repeated,Intramuscular,"FDA approval package document: Pharmacology Review 021008, page:15 PDF 1109k",https://www.pharmapendium.com/browse/fda/Octreotide Acetate/62a5f9577549d516dd40d48aee2b5986?reference=15,1998.0
281,453,1507,Octyl Methoxycinnamate,CCCCC(CC)COC(=O)/C=C/C1=CC=C(OC)C=C1,Liver disorder,Rat,-0.6989700043360189,Repeated,Oral,"Reference from PharmaPendium Published Toxicity: Toxicology 238,192,2007   ---   DOI:10.1016/J.TOX.2007.06.088   ISSN:0300-483X   JOURNAL:Toxicology   PAGES:192   VOLUME:238",http://dx.doi.org/10.1016/J.TOX.2007.06.088,2007.0
282,454,1509,Olanzapine,CC1=CC2=C(NC3=CC=CC=C3N=C2N2CCN(C)CC2)S1,Liver disorder,Rat,-0.8325089127062363,Repeated,Intraperitoneal,Reference from PharmaPendium Published Toxicity: 51806995   ---   DOI:10.1007/s00213-011-2555-2   ISSN:0033-3158   JOURNAL:Psychopharmacology   PAGES:155   VOLUME:221,http://dx.doi.org/10.1007/s00213-011-2555-2,2012.0
283,456,1522,Oliceridine fumarate,COC1=C(CNCCC2(C3=NC=CC=C3)CCOC3(CCCC3)C2)SC=C1,Liver disorder,Rat,-1.0791812460476249,Repeated,Intravenous,"FDA approval package document: Approval Package 210730/S-000 Part 20, page:42 PDF 8197k",https://www.pharmapendium.com/browse/fda/Oliceridine fumarate/ad395b687bf93dc34e0769b2783cfd69?reference=42,2018.0
284,457,1523,Olmesartan Medoxomil,CCCC1=NC(C(C)(C)O)=C(C(=O)OC2=C(C)OC(=O)O2)N1CC1=CC=C(C2=CC=CC=C2C2=NNN=N2)C=C1,Liver disorder,Rat,-3.3010299956639813,Repeated,Oral,"FDA approval package document: Pharmacology Review 021286/S-000 Part 03, page:25 PDF 1456k",https://www.pharmapendium.com/browse/fda/Olmesartan Medoxomil/21fb6fdae83221b4fff6753825335b55?reference=25,2001.0
285,458,1524,Olodaterol Hydrochloride,COC1=CC=C(CC(C)(C)NCC(O)C2=C3OCC(=O)NC3=CC(O)=C2)C=C1,Liver disorder,Rat,-8.459392487759231,Repeated,Inhalation,"FDA approval package document: Pharmacology Review 203108/S-000 Part 10, page:96 PDF 18929k",https://www.pharmapendium.com/browse/fda/Olodaterol Hydrochloride/afce8ee34becde92731f4a1d28cfe49a?reference=96,2012.0
286,459,1525,Olopatadine Hydrochloride,CN(C)CC/C=C1/C2=CC=CC=C2COC2=CC=C(CC(=O)O)C=C12,Liver disorder,Rat,-2.195207549502754,Repeated,Intranasal,"FDA approval package document: Pharmacology Review 021861/S-000 Part 04, page:30 PDF 630k",https://www.pharmapendium.com/browse/fda/Olopatadine Hydrochloride/cf9338734f621827d082aa13ba80fb5a?reference=30,2008.0
287,460,1529,Omacetaxine Mepesuccinate,COC(=O)CC(O)(CCCC(C)(C)O)C(=O)OC1C(OC)=CC23CCCN2CCC2=CC4=C(C=C2C13)OCO4,Liver disorder,Mouse,-2.7671558660821804,Repeated,Subcutaneous,"FDA approval package document: Pharmacology Review 203585/S-000 Part 05, page:34 PDF 8962k",https://www.pharmapendium.com/browse/fda/Omacetaxine Mepesuccinate/a070c7ba71630a14ca9434d613ccefa8?reference=34,2012.0
288,461,1530,Omeprazole,COC1=CC=C2NC([S+]([O-])CC3=NC=C(C)C(OC)=C3C)=NC2=C1,Liver disorder,Rat,-2.0588054866759067,Repeated,Intragastric,Reference from PharmaPendium Published Toxicity: 365132694   ---   DOI:10.2131/jts.37.491   ISSN:1880-3989   JOURNAL:Journal of Toxicological Sciences   PAGES:491   VOLUME:37,http://dx.doi.org/10.2131/jts.37.491,2012.0
289,462,1534,Omeprazole Magnesium,COC1=CC2=C(C=C1)NC([S+]([O-])CC1=C(C)C(OC)=C(C)C=N1)=N2,Liver disorder,Rat,-1.8920946026904804,Repeated,Oral,"FDA approval package document: Pharmacology Review 022056/S-000, page:19 PDF 2607k",https://www.pharmapendium.com/browse/fda/Omeprazole Magnesium/195cbf09eb4d0b4fdcc4d00e4a3edcca?reference=19,2007.0
290,465,1541,Orlistat,CCCCCCCCCCCC(CC1OC(=O)C1CCCCCC)OC(=O)C(CC(C)C)NC=O,Liver disorder,Rat,-2.3090976174120144,Repeated,Oral,"FDA approval package document: Pharmacology Review 020766/S-000 Part 05, page:8 PDF 780k",https://www.pharmapendium.com/browse/fda/Orlistat/72e8a579f230ef5ddff24ca06a7344e5?reference=8,1999.0
291,466,1545,Orphenadrine Citrate,CC1=CC=CC=C1C(OCCN(C)C)C1=CC=CC=C1,Liver disorder,Rat,-0.4771212547196624,Repeated,Intraperitoneal,"Reference from PharmaPendium Published Toxicity: British Journal of Pharmacology 139,787,2003   ---   DOI:10.1038/SJ.BJP.0705305   ISSN:0007-1188   JOURNAL:British Journal of Pharmacology   PAGES:787   VOLUME:139",http://dx.doi.org/10.1038/SJ.BJP.0705305,2003.0
292,471,1564,Oxcarbazepine,NC(=O)N1C2=CC=CC=C2CC(=O)C2=CC=CC=C21,Liver disorder,Rat,-2.601961276818638,Repeated,Oral,Reference from PharmaPendium Published Toxicity: 605769484   ---   DOI:10.1124/dmd.115.063370   ISSN:0090-9556   JOURNAL:Drug Metabolism and Disposition   PAGES:958   VOLUME:43,http://dx.doi.org/10.1124/dmd.115.063370,2015.0
293,473,1579,Oxybutynin Chloride,CCN(CC)CC#CCOC(=O)C(O)(C1=CC=CC=C1)C1CCCCC1,Liver disorder,Rat,-2.3010299956639813,Repeated,Oral,"FDA approval package document: Pharmacology Review 020897/S-000, page:15 PDF 1859k",https://www.pharmapendium.com/browse/fda/Oxybutynin Chloride/117c34c362af3bb608995803fb9328cd?reference=15,1998.0
294,474,1580,Oxymetazoline Hydrochloride,CC1=CC(C(C)(C)C)=C(O)C(C)=C1CC1=NCCN1,Liver disorder,Rabbit,-1.0791812460476249,Repeated,Subcutaneous,"FDA approval package document: Approval Package 019407 Part 02, page:32 PDF 2443k",https://www.pharmapendium.com/browse/fda/Oxymetazoline Hydrochloride/3e60a88993296b946c89f24a6d4cebdf?reference=32,1989.0
295,475,1582,Oxymorphone Hydrochloride,CN1CCC23C4=C5C=CC(O)=C4OC2C(=O)CCC3(O)C1C5,Liver disorder,Rat,-1.0,Repeated,Oral,"FDA approval package document: Pharmacology Review 021611/S-000; 021610/S-000 Part 04, page:61 PDF 6258k",https://www.pharmapendium.com/browse/fda/Oxymorphone Hydrochloride/a343e070725356f22663e148eecbbab8?reference=61,2003.0
296,476,1584,Oxytetracycline Hydrochloride,CN(C)C1C(=O)C(C(N)=O)C(=O)C2(O)C(=O)C3C(=O)C4=C(C=CC=C4O)C(C)(O)C3C(O)C12,Liver disorder,Mouse,-1.1760912590556811,Repeated,Oral,"Reference from PharmaPendium Published Toxicity: Fundamental and Applied Toxicology 7,434,1986   ---   DOI:10.1016/0272-0590(86)90093-X   ISSN:0272-0590   JOURNAL:Fundamental and Applied Toxicology   PAGES:434   VOLUME:7",http://dx.doi.org/10.1016/0272-0590(86)90093-X,1986.0
297,477,1586,Paclitaxel,CC(=O)OC1=C2C(C)C(OC(=O)C(O)C(NC(=O)C3=CC=CC=C3)C3=CC=CC=C3)CC(O)(C(OC(=O)C3=CC=CC=C3)C3C4(OC(C)=O)COC4CC(O)C3(C)C1=O)C2(C)C,Liver disorder,Rat,-0.8846065812979305,Repeated,Intraperitoneal,"FDA approval package document: Approval Package 020262 Part 03, page:25 PDF 5477k",https://www.pharmapendium.com/browse/fda/Paclitaxel/ff3e75f75d8129aa72b46b11da8f1a26?reference=25,1992.0
298,478,1590,Palbociclib,CC(=O)C1=C(C)C2=CN=C(NC3=CC=C(N4CCNCC4)C=N3)N=C2N(C2CCCC2)C1=O,Liver disorder,Rat,-2.0,Repeated,Oral,"FDA approval package document: Pharmacology Review 207103/S-000 Part 04, page:76 PDF 9073k",https://www.pharmapendium.com/browse/fda/Palbociclib/c5e16bbd7f3aec0f4b17735224900ef5?reference=76,2014.0
299,480,1594,Palonosetron Hydrochloride,O=C1C2=CC=CC3=C2C(CCC3)CN1C1CN2CCC1CC2,Liver disorder,Rat,-1.9867717342662448,Repeated,Oral,"EMA approval document: Scientific Discussion, page:14 PDF 548k",https://www.pharmapendium.com/browse/ema/Palonosetron Hydrochloride/21048cb626825fd07de06f8550d0b5af?reference=14,2011.0
300,481,1603,Pamidronate Disodium,NCCC(O)([PH](=O)(=O)O)[PH](=O)(=O)O,Liver disorder,Rat,-0.7781512503836436,Repeated,Intravenous,"FDA approval package document: Pharmacology Review 020036/S-000, page:17 PDF 1638k",https://www.pharmapendium.com/browse/fda/Pamidronate Disodium/9f0eea24087acc6b83e013ae01f9de8a?reference=17,1993.0
301,483,1627,Paricalcitol,CC(/C=C/C(C)C(C)(C)O)C1CCC2/C(=C/C=C3CC(O)CC(O)C3)CCCC21C,Liver disorder,Rat,-6.698970004336019,Repeated,Intravenous,"FDA approval package document: Administrative documents 020819, page:18 PDF 721k",https://www.pharmapendium.com/browse/fda/Paricalcitol/88ad788139f42ee77fcb99d627fd81bc?reference=18,1997.0
302,486,1630,Pasireotide Diaspartate,NCCCCC1NC(=O)C(CC2=CNC3=C2C=CC=C3)NC(=O)C(C2=CC=CC=C2)NC(=O)C2CC(OC(=O)NCCN)CN2C(=O)C(CC2=CC=CC=C2)NC(=O)C(CC2=CC=C(OCC3=CC=CC=C3)C=C2)NC1=O,Liver disorder,Mouse,-0.6320232147054056,Repeated,Subcutaneous,"FDA approval package document: Pharmacology Review 200677/S-000 Part 05, page:18 PDF 6142k",https://www.pharmapendium.com/browse/fda/Pasireotide Diaspartate/4ed6019c19a5222ed4229ab5540ce31f?reference=18,2012.0
303,487,1638,Pazopanib Hydrochloride,CC1=CC=C(NC2=NC=CC(N(C)C3=CC4=NN(C)C(C)=C4C=C3)=N2)C=C1S(N)(=O)=O,Liver disorder,Rat,-2.5642714304385628,Repeated,Oral,"FDA approval package document: Pharmacology Review 022465/S-000, page:171 PDF 5342k",https://www.pharmapendium.com/browse/fda/Pazopanib Hydrochloride/647550e4d51c0844ca0839d4a13db869?reference=171,2009.0
304,488,1641,Pemirolast Potassium,CC1=CC=CN2C(=O)C(C3=NNN=N3)=CN=C12,Liver disorder,Rat,-2.2081725266671217,Repeated,Oral,"FDA approval package document: Approval Package 021079/S-000, page:144 PDF 6666k",https://www.pharmapendium.com/browse/fda/Pemirolast Potassium/31b625018776df73243ebf5ef61795a6?reference=144,1999.0
305,489,1643,Penicillamine,CC(C)(S)C(N)C(=O)O,Liver disorder,Rat,-3.035189508908448,Repeated,Oral,"FDA approval package document: Approval Package 050491 Part 01, page:42 PDF 5024k",https://www.pharmapendium.com/browse/fda/Penicillamine/f4eac439c72373bbc74fda5c16f8e622?reference=42,1978.0
307,491,1649,Pentetrazol,C1CCC2=NN=NN2CC1,Liver disorder,Mouse,-1.1760912590556811,Repeated,Intraperitoneal,"Reference from PharmaPendium Published Toxicity: Clinical and Experimental Pharmacology and Physiology 32,579,2005   ---   ISSN:0305-1870   JOURNAL:Clinical and Experimental Pharmacology and Physiology   PAGES:579   VOLUME:32",,2005.0
308,492,1650,Pentobarbital Sodium,CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,Liver disorder,Rat,-0.6020599913279624,Repeated,Oral,"Reference from PharmaPendium Published Toxicity: Fundamental and Applied Toxicology 4,261,1984   ---   DOI:10.1016/0272-0590(84)90127-1   ISSN:0272-0590   JOURNAL:Fundamental and Applied Toxicology   PAGES:261   VOLUME:4",http://dx.doi.org/10.1016/0272-0590(84)90127-1,1984.0
309,493,1651,Pentoxifylline,CC(=O)CCCCN1C(=O)C2=C(N=CN2C)N(C)C1=O,Liver disorder,Rat,-0.6368220975871743,Repeated,Parenteral,"Reference from PharmaPendium Published Toxicity: Toxicologist 44,16,2005   ---   ISSN:0731-9193   JOURNAL:Toxicologist   PAGES:16   VOLUME:44",,2005.0
310,494,1654,Peramivir,CCC(CC)C(NC(C)=O)C1C(N=C(N)N)CC(C(=O)O)C1O,Liver disorder,Rabbit,-2.4771212547196626,Repeated,Intravenous,"FDA approval package document: Pharmacology Review 206426/S-000, page:50 PDF 16739k",https://www.pharmapendium.com/browse/fda/Peramivir/2e265b60dcbb27a240353dc075b92ddd?reference=50,2014.0
311,495,1655,Perampanel,N#CC1=CC=CC=C1C1=CC(C2=NC=CC=C2)=CN(C2=CC=CC=C2)C1=O,Liver disorder,Rat,-2.255272505103306,Repeated,Oral,"FDA approval package document: Pharmacology Review 202834/S-000 Part 07, page:24 PDF 2405k",https://www.pharmapendium.com/browse/fda/Perampanel/c579050cd85a73c52827e4eac0cc7489?reference=24,2012.0
312,497,1659,Pergolide Mesylate,CCCN1CC(CSC)CC2C3=C4C(=CNC4=CC=C3)CC21,Liver disorder,Mouse,-0.6532125137753437,Repeated,Oral,"FDA approval package document: Approval Package 019385 Part 02, page:44 PDF 6033k",https://www.pharmapendium.com/browse/fda/Pergolide Mesylate/f9d216f876775f3890aad904f920a7db?reference=44,1988.0
313,498,1661,Perindopril Erbumine,CCCC(NC(C)C(=O)N1C(C(=O)O)CC2CCCCC21)C(=O)OCC,Liver disorder,Rat,-1.8750612633917,Repeated,Oral,"FDA approval package document: Pharmacology Review 020184 Part 04, page:5 PDF 1049k",https://www.pharmapendium.com/browse/fda/Perindopril Erbumine/eecaca772fbd09ba69c13eb44518c45b?reference=5,1993.0
314,500,1669,Phenobarbital,CCC1(C2=CC=CC=C2)C(=O)NC(=O)NC1=O,Liver disorder,Mouse,-1.0258642040799246,Repeated,Oral,"Reference from PharmaPendium Published Toxicity: Toxicologist -,170,2008   ---   ISSN:0731-9193   JOURNAL:Toxicologist   PAGES:170",,2008.0
315,501,1714,Phenytoin,O=C1NC(=O)C(C2=CC=CC=C2)(C2=CC=CC=C2)N1,Liver disorder,Mouse,-1.5984257066728682,Repeated,Multiple,Reference from PharmaPendium Published Toxicity: 370306826   ---   DOI:10.1093/toxsci/kft184   ISSN:1096-0929   JOURNAL:Toxicological Sciences   PAGES:250   VOLUME:136,http://dx.doi.org/10.1093/toxsci/kft184,2013.0
317,503,1718,Pilocarpine Hydrochloride,CCC1C(=O)OCC1CC1=CN=CN1C,Liver disorder,Mouse,-1.4771212547196624,Repeated,Oral,"FDA approval package document: Pharmacology Review 020237/S-007, page:5 PDF 617k",https://www.pharmapendium.com/browse/fda/Pilocarpine Hydrochloride/a113f647343db85fd9442b8008894480?reference=5,1997.0
318,505,1722,Pinacidil,CC(N=C(N=C1C=CNC=C1)NC#N)C(C)(C)C,Liver disorder,Rat,-0.6989700043360189,Repeated,Intravenous,"FDA approval package document: Approval Package 019456 Part 02, page:12 PDF 7731k",https://www.pharmapendium.com/browse/fda/Pinacidil/eb45457c772f0849c7279a847fc2a877?reference=12,1989.0
319,506,1723,Pindolol,CC(C)NCC(O)COC1=CC=CC2=C1C=CN2,Liver disorder,Rat,-2.113943352306837,Repeated,Oral,"FDA approval package document: Approval Package 018285/S-027 Part 03, page:34 PDF 7358k",https://www.pharmapendium.com/browse/fda/Pindolol/093f84fb76e31f30fe5995137e369dfe?reference=34,1982.0
320,507,1724,Pioglitazone Hydrochloride,CCC1=CN=C(CCOC2=CC=C(CC3=C(O)NC(=O)S3)C=C2)C=C1,Liver disorder,Rat,-1.7075701760979365,Repeated,Oral,"FDA approval package document: Pharmacology Review 021073/S-000 Part 02, page:6 PDF 745k",https://www.pharmapendium.com/browse/fda/Pioglitazone Hydrochloride/1986863bd8c3ff638f6b4e553adab37b?reference=6,1999.0
321,508,1728,Pirfenidone,CC1=CN(C2=CC=CC=C2)C(=O)C=C1,Liver disorder,Rat,-3.041392685158225,Repeated,Oral,"FDA approval package document: Pharmacology Review 022535/S-000 Part 09, page:47 PDF 6836k",https://www.pharmapendium.com/browse/fda/Pirfenidone/86762338ed5d64a5972433c703fdd84b?reference=47,2009.0
322,512,1747,Pralatrexate,C#CCC(CC1=NC2=C(N)N=C(N)N=C2N=C1)C1=CC=C(C(=O)NC(CCC(=O)O)C(=O)O)C=C1,Liver disorder,Rat,-0.3010299956639812,Repeated,Intravenous,"FDA approval package document: Pharmacology Review 022468/S-000 Part 02, page:14 PDF 4689k",https://www.pharmapendium.com/browse/fda/Pralatrexate/328f8190a27f4869137f01c7415bf48a?reference=14,2009.0
323,514,1749,Pramipexole Dihydrochloride,CCCNC1CCC2=C(C1)SC(N)=N2,Liver disorder,Rat,1.013631348135158,Repeated,Oral,"FDA approval package document: Pharmacology Review 020667/S-000 Part 02, page:24 PDF 1178k",https://www.pharmapendium.com/browse/fda/Pramipexole Dihydrochloride/c4b6a224b10141b8c843c2fbc35f5a45?reference=24,1995.0
324,515,1754,Pramlintide Acetate,CCC(C)C(NC(=O)C1CCCN1C(=O)CNC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC(N)=O)NC(=O)C(CC(N)=O)NC(=O)C(CO)NC(=O)C(CO)NC(=O)C(CC1=CNC=N1)NC(=O)C(NC(=O)C(CC(C)C)NC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC(N)=O)NC(=O)C(C)NC(=O)C(CC(C)C)NC(=O)C(CCCN=C(N)N)NC(=O)C(CCC(N)=O)NC(=O)C(NC(=O)C(C)NC(=O)C1CSSCC(NC(=O)C(N)CCCCN)C(=O)NC(CC(N)=O)C(=O)NC(C(C)O)C(=O)NC(C)C(=O)NC(C(C)O)C(=O)N1)C(C)O)C(C)C)C(=O)NC(CC(C)C)C(=O)N1CCCC1C(=O)N1CCCC1C(=O)NC(C(=O)NC(CC(N)=O)C(=O)NC(C(=O)NCC(=O)NC(CO)C(=O)NC(CC(N)=O)C(=O)NC(C(=O)NC(CC1=CC=C(O)C=C1)C(N)=O)C(C)O)C(C)C)C(C)O,Liver disorder,Rat,-0.6989700043360189,Repeated,Subcutaneous,"FDA approval package document: Pharmacology Review 021332/S-000, page:40 PDF 5843k",https://www.pharmapendium.com/browse/fda/Pramlintide Acetate/dd29ef23d5ae31d8a3511d474b84f351?reference=40,2005.0
