Drug,Chemical Structure,Adverse Effect / Toxicity,Species,Dose,Dose Type,Route,Source,Source Link,Year,no_stereoisomer
Pirfenidone,CC1=CN(C(=O)C=C1)C1=CC=CC=C1,Hepatitis,Human,-3.3807537708039,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 022535/S-000 Part 03, page:70 PDF 12104k",https://www.pharmapendium.com/browse/fda/Pirfenidone/b8014a7215fd2de278852a4cfc186ed8?reference=70,2010.0,CC1=CN(C(=O)C=C1)C1=CC=CC=C1
Pitavastatin Calcium,O[C@H](C[C@H](O)\C=C\C1=C(N=C2C=CC=CC2=C1C1=CC=C(F)C=C1)C1CC1)CC([O-])=O,Hepatitis,Human,-0.6020599913279624,Repeated,Oral,"FDA approval package document: Approval Package 022363/S-008, S-009 Part 03, page:7 PDF 696k",https://www.pharmapendium.com/browse/fda/Pitavastatin Calcium/ea6bbc31c7abef908790ac73c5f7e399?reference=7,2012.0,O[CH](C[CH](O)\C=C\C1=C(N=C2C=CC=CC2=C1C1=CC=C(F)C=C1)C1CC1)CC([O-])=O
Pomalidomide,NC1=C2C(=O)N(C3CCC(=O)NC3=O)C(=O)C2=CC=C1,Hepatitis,Human,-0.6020599913279624,Repeated,Oral,"EMA approval document: ANNEX I, page:23 PDF 642k",https://www.pharmapendium.com/browse/ema/Pomalidomide/8672234b6ceff4786a1177dd2551914b?reference=23,2020.0,NC1=C2C(=O)N(C3CCC(=O)NC3=O)C(=O)C2=CC=C1
Posaconazole,CC[C@@H]([C@H](C)O)N1N=CN(C1=O)C1=CC=C(C=C1)N1CCN(CC1)C1=CC=C(OC[C@@H]2CO[C@@](C2)(CN2C=NC=N2)C2=C(F)C=C(F)C=C2)C=C1,Hepatitis,Human,-2.9030899869919438,Repeated,Oral,"FDA approval package document: Label 205596/S-000 Part 01, page:8 PDF 416k",https://www.pharmapendium.com/browse/fda/Posaconazole/7dbb1a8d689660abb03cc68ca3a7020f?reference=8,2014.0,CC[CH]([CH](C)O)N1N=CN(C1=O)C1=CC=C(C=C1)N1CCN(CC1)C1=CC=C(OC[CH]2CO[C](C2)(CN2C=NC=N2)C2=C(F)C=C(F)C=C2)C=C1
Pramipexole Dihydrochloride,CCCN[C@H]1CCC2=C(C1)SC(N)=N2,Hepatitis,Human,-0.6989700043360189,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 022514/S-000 Part 15, page:4 PDF 472k",https://www.pharmapendium.com/browse/fda/Pramipexole Dihydrochloride/575ae229cbcdb9c8e44d2ea636ec39ce?reference=4,2009.0,CCCN[CH]1CCC2=C(C1)SC(N)=N2
Pravastatin Sodium,[H][C@]12[C@H](C[C@H](O)C=C1C=C[C@H](C)[C@@H]2CC[C@@H](O)C[C@@H](O)CC([O-])=O)OC(=O)[C@@H](C)CC,Hepatitis,Human,-1.6020599913279623,Repeated,Oral,"FDA approval package document: Approval Package 019898/S-050, page:6 PDF 4062k",https://www.pharmapendium.com/browse/fda/Pravastatin Sodium/108a6de2bc9734d7224a77deebc2b034?reference=6,2002.0,[H][C]12[CH](C[CH](O)C=C1C=C[CH](C)[CH]2CC[CH](O)C[CH](O)CC([O-])=O)OC(=O)[CH](C)CC
Pregabalin,CC(C)C[C@H](CN)CC(O)=O,Hepatitis,Human,-2.7781512503836434,Repeated,Oral,"EMA approval document: ANNEX I, page:70 PDF 334k",https://www.pharmapendium.com/browse/ema/Pregabalin/2b526e960898b50aa2cb94477561fac5?reference=70,2021.0,CC(C)C[CH](CN)CC(O)=O
Proguanil Hydrochloride,CC(C)NC(=N)NC(=N)NC1=CC=C(Cl)C=C1,Hepatitis,Human,-0.7781512503836436,Repeated,Oral,"Reference from PharmaPendium Published Toxicity: Ann. Pharmacother.; VOL 32 ISS Oct 1998, P1023-1025, (REF 9)   ---   JOURNAL:Annals of Pharmacotherpy   PAGES:1023   VOLUME:32",,1998.0,CC(C)NC(=N)NC(=N)NC1=CC=C(Cl)C=C1
Propranolol Hydrochloride,CC(C)NCC(O)COC1=C2C=CC=CC2=CC=C1,Hepatitis,Human,-0.47712125471966244,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 205410/S-000 Part 06, page:53 PDF 961k",https://www.pharmapendium.com/browse/fda/Propranolol Hydrochloride/a08cb35b9ee04ee93388a535582c2c5b?reference=53,2013.0,CC(C)NCC(O)COC1=C2C=CC=CC2=CC=C1
Propylthiouracil,CCCC1=CC(=O)NC(=S)N1,Hepatitis,Human,-2.4771212547196626,Repeated,Oral,"FDA approval package document: Approval Package 006286, page:3 PDF 442k",https://www.pharmapendium.com/browse/fda/Propylthiouracil/e40f9debb5a51393dd00c4e2e4942067?reference=3,1947.0,CCCC1=CC(=O)NC(=S)N1
Rabeprazole Sodium,COCCCOC1=C(C)C(CS(=O)C2=NC3=CC=CC=C3[N-]2)=NC=C1,Hepatitis,Human,-1.3010299956639813,Repeated,Oral,"FDA approval package document: Medical Officer Review 020973, page:24 PDF 1524k",https://www.pharmapendium.com/browse/fda/Rabeprazole Sodium/8a376a97d1307c2727bbe4bd44ffed8c?reference=24,1998.0,COCCCOC1=C(C)C(CS(=O)C2=NC3=CC=CC=C3[N-]2)=NC=C1
Raltegravir Potassium,CN1C(=O)C([O-])=C(N=C1C(C)(C)NC(=O)C1=NN=C(C)O1)C(=O)NCC1=CC=C(F)C=C1,Hepatitis,Human,-2.6020599913279625,Repeated,Oral,"FDA approval package document: Label 205786/S-000 Part 03, page:16 PDF 1483k",https://www.pharmapendium.com/browse/fda/Raltegravir Potassium/f6cfe89718508bf3d1a727454e2abd74?reference=16,2013.0,CN1C(=O)C([O-])=C(N=C1C(C)(C)NC(=O)C1=NN=C(C)O1)C(=O)NCC1=CC=C(F)C=C1
Ramipril,[H][C@@]12CCC[C@]1([H])N([C@@H](C2)C(O)=O)C(=O)[C@H](C)N[C@@H](CCC1=CC=CC=C1)C(=O)OCC,Hepatitis,Human,-0.3010299956639812,Repeated,Oral,"FDA approval package document: Approval Package 019901/S-046, page:5 PDF 315k",https://www.pharmapendium.com/browse/fda/Ramipril/65423e37e6b2eb8bb13b7fd605ec1be6?reference=5,2005.0,[H][C]12CCC[C]1([H])N([CH](C2)C(O)=O)C(=O)[CH](C)N[CH](CCC1=CC=CC=C1)C(=O)OCC
Ranitidine Hydrochloride,CN\C(NCCSCC1=CC=C(CN(C)C)O1)=C\N(=O)=O,Hepatitis,Human,-2.4771212547196626,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 021698/S-000, page:119 PDF 7752k",https://www.pharmapendium.com/browse/fda/Ranitidine Hydrochloride/d649577b6b69cdfb36e83266f39471d9?reference=119,2004.0,CN\C(NCCSCC1=CC=C(CN(C)C)O1)=C\N(=O)=O
Remdesivir,CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@](C#N)([C@H](O)[C@@H]1O)C1=CC=C2N1N=CN=C2N)OC1=CC=CC=C1,Hepatitis,Human,-2.3010299956639813,Repeated,Intravenous,"FDA approval package document: Medical/Clinical Review 214787/S-000 Part 03, page:30 PDF 1237k",https://www.pharmapendium.com/browse/fda/Remdesivir/27efae85ef2e8d3460cff7dde5014c8d?reference=30,2020.0,CCC(CC)COC(=O)[CH](C)N[P](=O)(OC[CH]1O[C](C#N)([CH](O)[CH]1O)C1=CC=C2N1N=CN=C2N)OC1=CC=CC=C1
Ribavirin,NC(=O)C1=NN(C=N1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,Hepatitis,Human,-3.146128035678238,Repeated,Oral,"EMA approval document: ANNEX I, page:12 PDF 511k",https://www.pharmapendium.com/browse/ema/Ribavirin/0f6da39093f1e3353868e51d6fed1035?reference=12,2020.0,NC(=O)C1=NN(C=N1)[CH]1O[CH](CO)[CH](O)[CH]1O
Rifampin,CO[C@H]1\C=C\O[C@@]2(C)OC3=C(C2=O)C2=C(C(O)=C3C)C(O)=C(NC(=O)\C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C(\C=N\N1CCN(C)CC1)=C2O,Hepatitis,Human,-2.7781512503836434,Repeated,Oral,"FDA approval package document: Approval Package 050429, page:5 PDF 4018k",https://www.pharmapendium.com/browse/fda/Rifampin/4c395f8c75dbc0cabc0e90e4b0ff0d05?reference=5,1971.0,CO[CH]1\C=C\O[C]2(C)OC3=C(C2=O)C2=C(C(O)=C3C)C(O)=C(NC(=O)\C(C)=C/C=C/[CH](C)[CH](O)[CH](C)[CH](O)[CH](C)[CH](OC(C)=O)[CH]1C)C(\C=N\N1CCN(C)CC1)=C2O
Rilpivirine Hydrochloride,CC1=CC(\C=C\C#N)=CC(C)=C1NC1=CC=NC(NC2=CC=C(C=C2)C#N)=N1,Hepatitis,Human,-1.3979400086720377,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 202022/S-000, page:52 PDF 1064k",https://www.pharmapendium.com/browse/fda/Rilpivirine Hydrochloride/9ced65a4af087352a74203f63a45eb54?reference=52,2011.0,CC1=CC(\C=C\C#N)=CC(C)=C1NC1=CC=NC(NC2=CC=C(C=C2)C#N)=N1
Riluzole,NC1=NC2=CC=C(OC(F)(F)F)C=C2S1,Hepatitis,Human,-2.3010299956639813,Repeated,Oral,"FDA approval package document: Approval Package 020599/S-011 Part 01, page:18 PDF 358k",https://www.pharmapendium.com/browse/fda/Riluzole/574e4a8501e51da4f7704c1c56c447b3?reference=18,2006.0,NC1=NC2=CC=C(OC(F)(F)F)C=C2S1
Risperidone,CC1=C(CCN2CCC(CC2)C2=NOC3=C2C=CC(F)=C3)C(=O)N2CCCCC2=N1,Hepatitis,Human,-1.6989700043360187,Repeated,Intramuscular,"FDA approval package document: Label 021346/S-013, page:28 PDF 1117k",https://www.pharmapendium.com/browse/fda/Risperidone/0c7946c7391b69ddee75d111e62bc4b5?reference=28,2006.0,CC1=C(CCN2CCC(CC2)C2=NOC3=C2C=CC(F)=C3)C(=O)N2CCCCC2=N1
Ritonavir,CC(C)[C@H](NC(=O)N(C)CC1=CSC(=N1)C(C)C)C(=O)N[C@H](C[C@H](O)[C@H](CC1=CC=CC=C1)NC(=O)OCC1=CN=CS1)CC1=CC=CC=C1,Hepatitis,Human,-3.0791812460476247,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 020659/S-013; 020680/S-011, page:26 PDF 1907k",https://www.pharmapendium.com/browse/fda/Ritonavir/143054799d45326c3a6bd29a24234e02?reference=26,1998.0,CC(C)[CH](NC(=O)N(C)CC1=CSC(=N1)C(C)C)C(=O)N[CH](C[CH](O)[CH](CC1=CC=CC=C1)NC(=O)OCC1=CN=CS1)CC1=CC=CC=C1
Rivaroxaban,ClC1=CC=C(S1)C(=O)NC[C@H]1CN(C(=O)O1)C1=CC=C(C=C1)N1CCOCC1=O,Hepatitis,Human,-1.0,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 022406/S-000 Part 01, page:67 PDF 1333k",https://www.pharmapendium.com/browse/fda/Rivaroxaban/bc6e880b062db2c78b661508027015fd?reference=67,2009.0,ClC1=CC=C(S1)C(=O)NC[CH]1CN(C(=O)O1)C1=CC=C(C=C1)N1CCOCC1=O
Rofecoxib,CS(=O)(=O)C1=CC=C(C=C1)C1=C(C(=O)OC1)C1=CC=CC=C1,Hepatitis,Human,-1.6989700043360187,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 021042/S-007, S-008, S-010, S-012, S-013, S-014, S-009; 021052/S-004, S-005, S-006, S-007, S-008, S-009 Part 03, page:6 PDF 1391k",https://www.pharmapendium.com/browse/fda/Rofecoxib/46bd8ddadf38ce75517b44260f05c793?reference=6,2001.0,CS(=O)(=O)C1=CC=C(C=C1)C1=C(C(=O)OC1)C1=CC=CC=C1
Ropinirole Hydrochloride,CCCN(CCC)CCC1=CC=CC2=C1CC(=O)N2,Hepatitis,Human,-0.6020599913279624,Repeated,Oral,"FDA approval package document: Approval Package 020658/S-013 Part 03, page:40 PDF 926k",https://www.pharmapendium.com/browse/fda/Ropinirole Hydrochloride/98fa350a7918770f396cd65478b7bd5d?reference=40,2005.0,CCCN(CCC)CCC1=CC=CC2=C1CC(=O)N2
Rosuvastatin Calcium,CC(C)C1=C(\C=C\[C@@H](O)C[C@@H](O)CC([O-])=O)C(=NC(=N1)N(C)S(C)(=O)=O)C1=CC=C(F)C=C1,Hepatitis,Human,-1.6020599913279623,Repeated,Oral,"FDA approval package document: Approval Package 021366/S-024 Part 03, page:24 PDF 933k",https://www.pharmapendium.com/browse/fda/Rosuvastatin Calcium/fd6f850669161bf26eb7261f0808b3aa?reference=24,2012.0,CC(C)C1=C(\C=C\[CH](O)C[CH](O)CC([O-])=O)C(=NC(=N1)N(C)S(C)(=O)=O)C1=CC=C(F)C=C1
Rufinamide,NC(=O)C1=CN(CC2=C(F)C=CC=C2F)N=N1,Hepatitis,Human,-3.505149978319906,Repeated,Oral,"FDA approval package document: Label 201367/S-000, page:6 PDF 559k",https://www.pharmapendium.com/browse/fda/Rufinamide/9867e5e7807c991e20317809c7a87510?reference=6,2011.0,NC(=O)C1=CN(CC2=C(F)C=CC=C2F)N=N1
Saxagliptin Hydrochloride,[H][C@]12C[C@]3([H])C[C@](O)(C1)C[C@](C2)(C3)[C@H](N)C(=O)N1[C@@H](C[C@]2([H])C[C@]12[H])C#N,Hepatitis,Human,-0.6989700043360189,Repeated,Oral,"EMA approval document: Assessment Report EMA/302364/2013; EMEA/H/C/xxxx/WS/0295, page:29 PDF 1533k",https://www.pharmapendium.com/browse/ema/Saxagliptin Hydrochloride/5c756af95227a50d80b6503af3874189?reference=29,2013.0,[H][C]12C[C]3([H])C[C](O)(C1)C[C](C2)(C3)[CH](N)C(=O)N1[CH](C[C]2([H])C[C]12[H])C#N
Simvastatin,[H][C@]12[C@H](C[C@@H](C)C=C1C=C[C@H](C)[C@@H]2CC[C@@H]1C[C@@H](O)CC(=O)O1)OC(=O)C(C)(C)CC,Hepatitis,Human,-1.3010299956639813,Repeated,Oral,"FDA approval package document: Approval Package 019766/S-077 Part 05, page:38 PDF 1867k",https://www.pharmapendium.com/browse/fda/Simvastatin/dcbb2098087431d0b30bf060263ea725?reference=38,2011.0,[H][C]12[CH](C[CH](C)C=C1C=C[CH](C)[CH]2CC[CH]1C[CH](O)CC(=O)O1)OC(=O)C(C)(C)CC
Sirolimus,CO[C@@H]1C[C@@H](CC[C@H]1O)C[C@@H](C)[C@@H]1CC(=O)[C@H](C)\C=C(C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(C)\[C@H](C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O1)OC,Hepatitis,Human,-0.6989700043360189,Repeated,Oral,"FDA approval package document: Administrative documents 021083/S-006 Part 02, page:2 PDF 6529k",https://www.pharmapendium.com/browse/fda/Sirolimus/bd2a7c57272d532e1fd1f00a156779c6?reference=2,2003.0,CO[CH]1C[CH](CC[CH]1O)C[CH](C)[CH]1CC(=O)[CH](C)\C=C(C)\[CH](O)[CH](OC)C(=O)[CH](C)C[CH](C)\C=C\C=C\C=C(C)\[CH](C[CH]2CC[CH](C)[C](O)(O2)C(=O)C(=O)N2CCCC[CH]2C(=O)O1)OC
Sotorasib,CC(C)C1=NC=CC(C)=C1N1C(=O)N=C(N2CCN(C[C@@H]2C)C(=O)C=C)C2=CC(F)=C(N=C12)C1=C(O)C=CC=C1F,Hepatitis,Human,-2.9822712330395684,Repeated,Oral,"FDA approval package document: Label 214665/S-001, page:5 PDF 805k",https://www.pharmapendium.com/browse/fda/Sotorasib/c5664fac0861ff234e58ece9a54e2869?reference=5,2021.0,CC(C)C1=NC=CC(C)=C1N1C(=O)N=C(N2CCN(C[CH]2C)C(=O)C=C)C2=CC(F)=C(N=C12)C1=C(O)C=CC=C1F
Stavudine,CC1=CN([C@@H]2O[C@H](CO)C=C2)C(=O)NC1=O,Hepatitis,Human,-1.6020599913279623,Repeated,Oral,"EMA approval document: ANNEX I, page:9 PDF 3068k",https://www.pharmapendium.com/browse/ema/Stavudine/6ad9975c57fd1d005f31eb302771e254?reference=9,2020.0,CC1=CN([CH]2O[CH](CO)C=C2)C(=O)NC1=O
Stiripentol,CC(C)(C)C(O)\C=C\C1=CC=C2OCOC2=C1,Hepatitis,Human,-1.6989700043360187,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 206709/S-000; 207223/S-000 Part 01, page:173 PDF 2233k",https://www.pharmapendium.com/browse/fda/Stiripentol/2fa86c5ab0867c548d9f0e4245ea5508?reference=173,2018.0,CC(C)(C)C(O)\C=C\C1=CC=C2OCOC2=C1
Strontium Ranelate,[O-]C(=O)CN(CC([O-])=O)C1=C(C#N)C(CC([O-])=O)=C(S1)C([O-])=O,Hepatitis,Human,-3.3010299956639813,Repeated,Oral,"EMA approval document: ANNEX I, page:6 PDF 399k",https://www.pharmapendium.com/browse/ema/Strontium Ranelate/c781cc83ff269f3560db102902636aca?reference=6,2012.0,[O-]C(=O)CN(CC([O-])=O)C1=C(C#N)C(CC([O-])=O)=C(S1)C([O-])=O
Sulfadiazine,NC1=CC=C(C=C1)S(=O)(=O)NC1=NC=CC=N1,Hepatitis,Human,-2.1760912590556813,Repeated,Oral,"FDA approval package document: Approval Package 040091 Part 02, page:7 PDF 758k",https://www.pharmapendium.com/browse/fda/Sulfadiazine/b8859e7374fb656d7533113f3288475f?reference=7,1996.0,NC1=CC=C(C=C1)S(=O)(=O)NC1=NC=CC=N1
Sulfadiazine Sodium,NC1=CC=C(C=C1)S([O-])(=O)=NC1=NC=CC=N1,Hepatitis,Human,0.0,Repeated,Oral/intravenous,"FDA approval package document: Approval Package 005592, page:8 PDF 1250k",https://www.pharmapendium.com/browse/fda/Sulfadiazine Sodium/0234a95d921748014cfac516966959a4?reference=8,1944.0,NC1=CC=C(C=C1)S([O-])(=O)=NC1=NC=CC=N1
Sulfadimethoxine,COC1=CC(NS(=O)(=O)C2=CC=C(N)C=C2)=NC(OC)=N1,Hepatitis,Human,-3.6989700043360187,Repeated,Oral,"FDA approval package document: Review 011766 Part 05, page:1 PDF 3038k",https://www.pharmapendium.com/browse/fda/Sulfadimethoxine/129b82170dddeddccb03dd9026a116d9?reference=1,1968.0,COC1=CC(NS(=O)(=O)C2=CC=C(N)C=C2)=NC(OC)=N1
Sulfaethidole,CCC1=NN=C(NS(=O)(=O)C2=CC=C(N)C=C2)S1,Hepatitis,Human,-4.977723605288848,Repeated,Oral,"FDA approval package document: Review 010643, page:5 PDF 890k",https://www.pharmapendium.com/browse/fda/Sulfaethidole/c3b0ac9ec6a84bc2e372c0413dd1ffea?reference=5,,CCC1=NN=C(NS(=O)(=O)C2=CC=C(N)C=C2)S1
Sulfamethoxazole,CC1=CC(NS(=O)(=O)C2=CC=C(N)C=C2)=NO1,Hepatitis,Human,-3.4771212547196626,Repeated,Oral,"FDA approval package document: Review 012715, page:18 PDF 1344k",https://www.pharmapendium.com/browse/fda/Sulfamethoxazole/646d970a7e5f24bb9c573b833683e213?reference=18,1965.0,CC1=CC(NS(=O)(=O)C2=CC=C(N)C=C2)=NO1
Sulfamethoxypyridazine,COC1=NN=C(NS(=O)(=O)C2=CC=C(N)C=C2)C=C1,Hepatitis,Human,-3.3010299956639813,Repeated,Oral,"FDA approval package document: Approval Package 010849, page:18 PDF 5807k",https://www.pharmapendium.com/browse/fda/Sulfamethoxypyridazine/cf86ec5790f7922db98245a1673a0484?reference=18,1968.0,COC1=NN=C(NS(=O)(=O)C2=CC=C(N)C=C2)C=C1
Sulfasalazine,OC(=O)C1=C(O)C=CC(=C1)\N=N\C1=CC=C(C=C1)S(=O)(=O)NC1=CC=CC=N1,Hepatitis,Human,-3.6020599913279625,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 021243/S-000, page:29 PDF 351k",https://www.pharmapendium.com/browse/fda/Sulfasalazine/d95e9c143487ab782457adcf5f06a0cc?reference=29,2000.0,OC(=O)C1=C(O)C=CC(=C1)\N=N\C1=CC=C(C=C1)S(=O)(=O)NC1=CC=CC=N1
Sulfisoxazole,CC1=NOC(NS(=O)(=O)C2=CC=C(N)C=C2)=C1C,Hepatitis,Human,-3.6020599913279625,Repeated,Oral,"FDA approval package document: Approval Package 006525, page:42 PDF 5798k",https://www.pharmapendium.com/browse/fda/Sulfisoxazole/780e7b73bfb53f95c637e86fa66c5a8d?reference=42,,CC1=NOC(NS(=O)(=O)C2=CC=C(N)C=C2)=C1C
Sunitinib,CCN(CC)CCNC(=O)C1=C(C)NC(/C=C2\C(=O)NC3=CC=C(F)C=C23)=C1C,Hepatitis,Human,-1.8750612633917,Repeated,Oral,"EMA approval document: ANNEX I, page:82 PDF 705k",https://www.pharmapendium.com/browse/ema/Sunitinib/95d35eea3df7c71029f241d18fa5927a?reference=82,2021.0,CCN(CC)CCNC(=O)C1=C(C)NC(/C=C2\C(=O)NC3=CC=C(F)C=C23)=C1C
Suprofen,CC(C(O)=O)C1=CC=C(C=C1)C(=O)C1=CC=CS1,Hepatitis,Human,-2.9030899869919438,Repeated,Oral,"FDA approval package document: Approval Package 018217/S-011, S-009 Part 04, page:13 PDF 4453k",https://www.pharmapendium.com/browse/fda/Suprofen/6988a750d6b13dae943ae44836524507?reference=13,1985.0,CC(C(O)=O)C1=CC=C(C=C1)C(=O)C1=CC=CS1
Tacrine Hydrochloride,NC1=C2C=CC=CC2=NC2=C1CCCC2,Hepatitis,Human,-2.0,Repeated,Oral,"FDA approval package document: Approval Package 020070/S-001, S-003, S-004, S-006 Part 02, page:30 PDF 7668k",https://www.pharmapendium.com/browse/fda/Tacrine Hydrochloride/b5bec82e2e64bde8d0350f73570634d3?reference=30,1993.0,NC1=C2C=CC=CC2=NC2=C1CCCC2
Tacrolimus,[H][C@]12O[C@](O)([C@H](C)C[C@@H]1OC)C(=O)C(=O)N1CCCC[C@H]1C(=O)O[C@@H]([C@H](C)[C@@H](O)CC(=O)[C@H](CC=C)\C=C(C)\C[C@H](C)C[C@@H]2OC)C(\C)=C\[C@H]1CC[C@@H](O)[C@H](C1)OC,Hepatitis,Human,-0.47712125471966244,Repeated,Multiple,"FDA approval package document: Medical/Clinical Review 050709/S-000 Part 02, page:8 PDF 1998k",https://www.pharmapendium.com/browse/fda/Tacrolimus/7f919e946ff6a83d35fda82717199ce9?reference=8,1993.0,[H][C]12O[C](O)([CH](C)C[CH]1OC)C(=O)C(=O)N1CCCC[CH]1C(=O)O[CH]([CH](C)[CH](O)CC(=O)[CH](CC=C)\C=C(C)\C[CH](C)C[CH]2OC)C(\C)=C\[CH]1CC[CH](O)[CH](C1)OC
Telavancin Hydrochloride,CCCCCCCCCCNCCN[C@@]1(C)C[C@@H](O[C@@H](C)[C@H]1O)O[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]1OC1=C2OC3=C(Cl)C=C(C=C3)[C@@H](O)[C@@H](NC(=O)[C@@H](CC(C)C)NC)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]3C(=O)N[C@H]4C(=O)N[C@@H]([C@H](O)C5=CC=C(OC1=CC3=C2)C(Cl)=C5)C(=O)N[C@H](C(O)=O)C1=C(C(O)=C(CNCP(O)(O)=O)C(O)=C1)C1=C(O)C=CC4=C1,Hepatitis,Human,-1.0,Repeated,Intravenous,"EMA approval document: ANNEX I, page:8 PDF 989k",https://www.pharmapendium.com/browse/ema/Telavancin Hydrochloride/ec84edef47e5b660ba3b85d5550bbe4f?reference=8,2018.0,CCCCCCCCCCNCCN[C]1(C)C[CH](O[CH](C)[CH]1O)O[CH]1[CH](O)[CH](O)[CH](CO)O[CH]1OC1=C2OC3=C(Cl)C=C(C=C3)[CH](O)[CH](NC(=O)[CH](CC(C)C)NC)C(=O)N[CH](CC(N)=O)C(=O)N[CH]3C(=O)N[CH]4C(=O)N[CH]([CH](O)C5=CC=C(OC1=CC3=C2)C(Cl)=C5)C(=O)N[CH](C(O)=O)C1=C(C(O)=C(CNCP(O)(O)=O)C(O)=C1)C1=C(O)C=CC4=C1
Telbivudine,CC1=CN([C@@H]2C[C@@H](O)[C@H](CO)O2)C(=O)NC1=O,Hepatitis,Human,-2.7781512503836434,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 022154/S-000 Part 02, page:70 PDF 6048k",https://www.pharmapendium.com/browse/fda/Telbivudine/3503c73eba7bc95acbe717f48fd3a582?reference=70,2009.0,CC1=CN([CH]2C[CH](O)[CH](CO)O2)C(=O)NC1=O
Telithromycin,[H][C@]12[C@@H](C)C(=O)[C@H](C)C[C@@](C)(OC)[C@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3O)N(C)C)[C@@H](C)C(=O)[C@@H](C)C(=O)O[C@H](CC)[C@@]1(C)OC(=O)N2CCCCN1C=NC(=C1)C1=CN=CC=C1,Hepatitis,Human,-2.9030899869919438,Repeated,Oral,"EMA approval document: Scientific Discussion, page:19 PDF 853k",https://www.pharmapendium.com/browse/ema/Telithromycin/f955bb877517e24cc0ac303e4d450ed6?reference=19,2001.0,[H][C]12[CH](C)C(=O)[CH](C)C[C](C)(OC)[CH](O[CH]3O[CH](C)C[CH]([CH]3O)N(C)C)[CH](C)C(=O)[CH](C)C(=O)O[CH](CC)[C]1(C)OC(=O)N2CCCCN1C=NC(=C1)C1=CN=CC=C1
Teriflunomide,C\C(O)=C(/C#N)C(=O)NC1=CC=C(C=C1)C(F)(F)F,Hepatitis,Human,-0.8450980400142568,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 202992/S-000 Part 12, page:58 PDF 11938k",https://www.pharmapendium.com/browse/fda/Teriflunomide/9711c01cf59f491dbbc62266f7c8962f?reference=58,2012.0,C\C(O)=C(/C#N)C(=O)NC1=CC=C(C=C1)C(F)(F)F
Thalidomide,O=C1CCC(N2C(=O)C3=CC=CC=C3C2=O)C(=O)N1,Hepatitis,Human,-2.6020599913279625,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 020785/S-000, page:126 PDF 9333k",https://www.pharmapendium.com/browse/fda/Thalidomide/4c85e5877c2ee1981460a1a712016473?reference=126,1998.0,O=C1CCC(N2C(=O)C3=CC=CC=C3C2=O)C(=O)N1
Ticlopidine Hydrochloride,ClC1=CC=CC=C1CN1CCC2=C(C1)C=CS2,Hepatitis,Human,-2.3979400086720375,Repeated,Oral,"FDA approval package document: Approval Package 019979/S-009 Part 01, page:15 PDF 4844k",https://www.pharmapendium.com/browse/fda/Ticlopidine Hydrochloride/4bc0829b6ee4b0df83fd124d16f973f9?reference=15,1991.0,ClC1=CC=CC=C1CN1CCC2=C(C1)C=CS2
Tinidazole,CCS(=O)(=O)CCN1C(C)=NC=C1N(=O)=O,Hepatitis,Human,-3.3010299956639813,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 021618/S-000; 021681/S-000; 021682/S-000 Part 01, page:30 PDF 1565k",https://www.pharmapendium.com/browse/fda/Tinidazole/ef8074e8d0653227e6b5ac94398a11e1?reference=30,2004.0,CCS(=O)(=O)CCN1C(C)=NC=C1N(=O)=O
Tipranavir,CCC[C@@]1(CCC2=CC=CC=C2)CC(O)=C([C@H](CC)C2=CC=CC(NS(=O)(=O)C3=NC=C(C=C3)C(F)(F)F)=C2)C(=O)O1,Hepatitis,Human,-2.6989700043360187,Repeated,Oral,"FDA approval package document: Label 021822/S-000, page:8 PDF 985k",https://www.pharmapendium.com/browse/fda/Tipranavir/affbc847ec87ab7057d93cd9f57b983b?reference=8,2010.0,CCC[C]1(CCC2=CC=CC=C2)CC(O)=C([CH](CC)C2=CC=CC(NS(=O)(=O)C3=NC=C(C=C3)C(F)(F)F)=C2)C(=O)O1
